station_id,station_name,timestamp,weather_date,hour_of_day,temperature_celsius,humidity_percent,pressure_hpa,wind_speed_ms,precipitation_mm,weather_condition,uv_index,sessions_during_weather,energy_during_weather,avg_duration_during_weather
469401,Dutch Bros,2025-12-10T07:28:29,2025-12-10,7,6.66,94.0,1023.0,0.0,0.0,Mist,0.0,6,156.84,60.0
469401,Dutch Bros,2025-12-10T07:37:39,2025-12-10,7,6.65,94.0,1022.0,0.0,0.0,Mist,0.0,7,182.98,60.0
469401,Dutch Bros,2025-12-10T07:47:59,2025-12-10,7,6.66,94.0,1022.0,0.0,0.0,Mist,0.0,7,182.98,60.0
469401,Dutch Bros,2025-12-10T07:58:10,2025-12-10,7,6.66,94.0,1022.0,0.0,0.0,Mist,0.0,7,182.98,60.0
469401,Dutch Bros,2025-12-10T08:08:46,2025-12-10,8,6.65,94.0,1022.0,1.54,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T09:42:37,2025-12-10,9,6.81,94.0,1022.0,1.54,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T09:52:57,2025-12-10,9,6.82,94.0,1022.0,2.06,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T10:03:37,2025-12-10,10,6.82,94.0,1022.0,2.06,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T10:15:19,2025-12-10,10,6.74,94.0,1022.0,2.06,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T10:26:11,2025-12-10,10,6.72,94.0,1022.0,2.06,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T10:36:45,2025-12-10,10,6.72,94.0,1022.0,2.06,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T10:47:27,2025-12-10,10,6.72,94.0,1022.0,2.06,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T10:57:55,2025-12-10,10,6.71,94.0,1022.0,2.06,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T11:07:02,2025-12-10,11,6.71,94.0,1022.0,0.0,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T11:17:51,2025-12-10,11,6.71,94.0,1022.0,0.0,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T15:05:49,2025-12-10,15,6.52,94.0,1022.0,0.0,0.0,Clouds,0.0,0,,
469401,Dutch Bros,2025-12-10T20:26:55,2025-12-10,20,7.34,99.0,1022.0,1.54,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T20:38:03,2025-12-10,20,7.34,99.0,1021.0,1.54,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T20:45:30,2025-12-10,20,7.34,96.0,1021.0,1.54,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T20:56:00,2025-12-10,20,7.34,96.0,1021.0,1.54,0.0,Mist,0.0,0,,
469401,Dutch Bros,2025-12-10T21:07:19,2025-12-10,21,7.34,96.0,1021.0,1.54,0.0,Mist,0.0,7,103.25,30.0
469401,Dutch Bros,2025-12-10T21:18:01,2025-12-10,21,7.34,96.0,1021.0,1.54,0.0,Mist,0.0,1,14.75,30.0
469403,1122 Frankford grand,2025-12-10T07:17:18,2025-12-10,7,7.82,93.0,1022.0,1.54,0.0,Mist,0.0,8,118.48,30.0
469403,1122 Frankford grand,2025-12-10T07:23:18,2025-12-10,7,7.74,94.0,1022.0,1.54,0.0,Mist,0.0,6,88.86,30.0
469403,1122 Frankford grand,2025-12-10T07:37:38,2025-12-10,7,7.77,94.0,1021.0,1.54,0.0,Mist,0.0,7,103.67,30.0
469403,1122 Frankford grand,2025-12-10T07:47:58,2025-12-10,7,7.7,94.0,1021.0,1.54,0.0,Mist,0.0,7,103.67,30.0
469403,1122 Frankford grand,2025-12-10T07:58:08,2025-12-10,7,7.68,94.0,1021.0,1.54,0.0,Mist,0.0,7,103.67,30.0
469403,1122 Frankford grand,2025-12-10T08:05:15,2025-12-10,8,7.51,94.0,1021.0,0.0,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T09:38:11,2025-12-10,9,6.71,100.0,1021.0,0.0,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T09:46:07,2025-12-10,9,6.62,100.0,1021.0,0.0,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T10:00:19,2025-12-10,10,6.62,100.0,1021.0,0.0,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T10:11:58,2025-12-10,10,6.62,98.0,1021.0,1.54,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T10:22:47,2025-12-10,10,6.82,97.0,1021.0,1.54,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T10:33:45,2025-12-10,10,6.74,97.0,1021.0,2.06,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T10:44:29,2025-12-10,10,6.74,97.0,1021.0,2.06,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T10:54:59,2025-12-10,10,6.53,98.0,1021.0,2.06,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T11:02:04,2025-12-10,11,6.68,98.0,1021.0,2.06,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T11:05:32,2025-12-10,11,7.1,97.0,1021.0,2.06,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T11:13:07,2025-12-10,11,7.1,97.0,1021.0,2.06,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T15:02:05,2025-12-10,15,9.02,91.0,1021.0,0.0,0.0,Mist,0.0,0,,
469403,1122 Frankford grand,2025-12-10T20:19:04,2025-12-10,20,14.87,73.0,1020.0,4.12,0.0,Clear,0.0,2,73.74,60.0
469403,1122 Frankford grand,2025-12-10T20:30:21,2025-12-10,20,15.21,72.0,1020.0,2.57,0.0,Clear,0.0,7,258.09,60.0
469403,1122 Frankford grand,2025-12-10T20:41:00,2025-12-10,20,15.95,69.0,1020.0,2.57,0.0,Clear,0.0,3,110.61,60.0
469403,1122 Frankford grand,2025-12-10T20:45:29,2025-12-10,20,15.54,69.0,1020.0,3.09,0.0,Clear,0.0,7,258.09,60.0
469403,1122 Frankford grand,2025-12-10T20:55:59,2025-12-10,20,15.54,69.0,1020.0,3.09,0.0,Clear,0.0,7,258.09,60.0
469403,1122 Frankford grand,2025-12-10T21:07:18,2025-12-10,21,16.26,68.0,1020.0,2.57,0.0,Clear,0.0,0,,
469403,1122 Frankford grand,2025-12-10T21:18:00,2025-12-10,21,16.46,68.0,1020.0,2.57,0.0,Clear,0.0,0,,
469430,Bernal Plaza,2025-12-10T07:18:19,2025-12-10,7,7.56,93.0,1021.0,1.54,0.0,Mist,0.0,0,,
469430,Bernal Plaza,2025-12-10T07:28:27,2025-12-10,7,7.56,93.0,1021.0,1.54,0.0,Mist,0.0,0,,
469430,Bernal Plaza,2025-12-10T07:37:36,2025-12-10,7,7.56,93.0,1021.0,1.54,0.0,Mist,0.0,0,,
469430,Bernal Plaza,2025-12-10T07:47:57,2025-12-10,7,7.56,93.0,1021.0,1.54,0.0,Mist,0.0,0,,
469430,Bernal Plaza,2025-12-10T07:58:07,2025-12-10,7,7.56,93.0,1021.0,1.54,0.0,Mist,0.0,0,,
469430,Bernal Plaza,2025-12-10T08:08:44,2025-12-10,8,5.68,100.0,1021.0,0.0,0.0,Mist,0.0,0,,
469430,Bernal Plaza,2025-12-10T09:42:35,2025-12-10,9,11.79,89.0,1021.0,0.82,0.0,Clear,0.0,7,442.82,90.0
469430,Bernal Plaza,2025-12-10T09:52:55,2025-12-10,9,5.68,100.0,1021.0,0.0,0.0,Mist,0.0,7,442.82,90.0
469430,Bernal Plaza,2025-12-10T10:03:35,2025-12-10,10,5.68,93.0,1021.0,0.0,0.0,Mist,0.0,7,190.75,120.0
469430,Bernal Plaza,2025-12-10T10:15:17,2025-12-10,10,5.99,93.0,1021.0,0.0,0.0,Mist,0.0,7,190.75,120.0
469430,Bernal Plaza,2025-12-10T10:26:09,2025-12-10,10,5.99,93.0,1021.0,0.0,0.0,Mist,0.0,7,190.75,120.0
469430,Bernal Plaza,2025-12-10T10:36:43,2025-12-10,10,5.99,93.0,1021.0,0.0,0.0,Mist,0.0,7,190.75,120.0
469430,Bernal Plaza,2025-12-10T10:47:25,2025-12-10,10,5.68,93.0,1021.0,0.0,0.0,Mist,0.0,7,190.75,120.0
469430,Bernal Plaza,2025-12-10T10:57:53,2025-12-10,10,12.27,89.0,1021.0,0.87,0.0,Clear,0.0,6,163.5,120.0
469430,Bernal Plaza,2025-12-10T11:06:59,2025-12-10,11,10.98,91.0,1021.0,1.54,0.0,Mist,0.0,7,307.65,120.0
469430,Bernal Plaza,2025-12-10T11:17:49,2025-12-10,11,11.08,90.0,1021.0,1.54,0.0,Mist,0.0,5,219.75,120.0
469430,Bernal Plaza,2025-12-10T15:05:47,2025-12-10,15,6.81,93.0,1021.0,2.06,0.0,Mist,0.0,0,,
469430,Bernal Plaza,2025-12-10T20:26:53,2025-12-10,20,16.46,63.0,1019.0,1.87,0.0,Clear,0.0,0,,
469430,Bernal Plaza,2025-12-10T20:38:01,2025-12-10,20,17.16,61.0,1019.0,2.48,0.0,Clear,0.0,0,,
469430,Bernal Plaza,2025-12-10T20:45:28,2025-12-10,20,17.6,61.0,1019.0,2.41,0.0,Clear,0.0,0,,
469430,Bernal Plaza,2025-12-10T20:55:57,2025-12-10,20,17.32,61.0,1019.0,2.41,0.0,Clear,0.0,0,,
469430,Bernal Plaza,2025-12-10T21:07:17,2025-12-10,21,18.29,60.0,1019.0,2.41,0.0,Clear,0.0,0,,
469430,Bernal Plaza,2025-12-10T21:17:59,2025-12-10,21,18.52,58.0,1019.0,2.41,0.0,Clear,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T07:18:18,2025-12-10,7,-6.96,97.0,1001.0,2.27,0.0,Clouds,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T07:28:26,2025-12-10,7,-6.96,97.0,1001.0,2.27,0.0,Clouds,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T07:37:35,2025-12-10,7,-6.96,96.0,1002.0,3.16,0.17,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T07:47:56,2025-12-10,7,-6.96,96.0,1002.0,3.16,0.17,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T07:58:06,2025-12-10,7,-6.96,96.0,1002.0,3.16,0.17,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T08:08:43,2025-12-10,8,-6.96,96.0,1002.0,3.16,0.17,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T09:42:34,2025-12-10,9,-3.62,94.0,1002.0,5.85,0.2,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T09:52:54,2025-12-10,9,-3.62,94.0,1002.0,5.85,0.2,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T10:03:34,2025-12-10,10,-3.62,94.0,1002.0,5.85,0.2,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T10:15:16,2025-12-10,10,-3.62,94.0,1002.0,5.85,0.2,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T10:26:08,2025-12-10,10,-3.62,94.0,1002.0,5.85,0.2,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T10:36:42,2025-12-10,10,-3.62,93.0,1004.0,5.61,0.18,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T10:47:24,2025-12-10,10,-3.62,93.0,1004.0,5.61,0.18,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T10:57:52,2025-12-10,10,-4.18,93.0,1004.0,5.61,0.18,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T11:06:58,2025-12-10,11,-4.18,93.0,1004.0,5.61,0.18,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T11:17:48,2025-12-10,11,-4.18,93.0,1004.0,5.61,0.18,Snow,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T15:05:46,2025-12-10,15,-6.4,93.0,1009.0,4.42,0.24,Snow,0.0,1,4.21,30.0
469455,Polaris Bergland Township,2025-12-10T20:26:52,2025-12-10,20,-6.96,79.0,1012.0,4.14,0.0,Clouds,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T20:38:00,2025-12-10,20,-6.96,79.0,1012.0,3.95,0.0,Clouds,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T20:45:26,2025-12-10,20,-6.4,79.0,1012.0,3.88,0.0,Clouds,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T20:55:56,2025-12-10,20,-6.96,79.0,1012.0,3.88,0.0,Clouds,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T21:07:16,2025-12-10,21,-6.96,79.0,1012.0,3.88,0.0,Clouds,0.0,0,,
469455,Polaris Bergland Township,2025-12-10T21:17:58,2025-12-10,21,-6.4,79.0,1012.0,3.88,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T07:18:17,2025-12-10,7,1.13,72.0,1012.0,1.79,0.0,Clouds,0.0,8,235.52,60.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T07:28:25,2025-12-10,7,1.07,72.0,1012.0,1.79,0.0,Clouds,0.0,6,176.64,60.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T07:37:34,2025-12-10,7,1.05,72.0,1012.0,0.89,0.0,Clouds,0.0,7,206.08,60.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T07:47:55,2025-12-10,7,0.96,72.0,1012.0,0.89,0.0,Clouds,0.0,7,206.08,60.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T07:58:05,2025-12-10,7,0.92,73.0,1012.0,1.79,0.0,Clouds,0.0,7,206.08,60.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T08:08:42,2025-12-10,8,0.82,73.0,1012.0,0.89,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T09:42:33,2025-12-10,9,0.35,77.0,1010.0,0.89,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T09:52:53,2025-12-10,9,0.35,77.0,1010.0,0.45,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T10:03:33,2025-12-10,10,0.35,77.0,1010.0,0.89,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T10:15:15,2025-12-10,10,0.35,78.0,1010.0,1.34,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T10:26:07,2025-12-10,10,0.41,78.0,1010.0,0.89,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T10:36:41,2025-12-10,10,0.41,78.0,1010.0,0.45,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T10:47:23,2025-12-10,10,0.42,78.0,1010.0,0.45,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T10:57:51,2025-12-10,10,0.42,79.0,1010.0,0.89,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T11:06:57,2025-12-10,11,0.3,79.0,1010.0,4.75,0.0,Clouds,0.0,7,254.1,60.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T11:17:46,2025-12-10,11,0.21,79.0,1010.0,0.45,0.0,Clouds,0.0,5,181.5,60.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T15:05:45,2025-12-10,15,4.29,76.0,1006.0,2.24,0.0,Clouds,0.0,1,71.76,180.0
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T20:26:51,2025-12-10,20,7.14,75.0,998.0,1.34,0.4,Rain,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T20:37:59,2025-12-10,20,7.12,77.0,998.0,0.89,0.19,Rain,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T20:45:25,2025-12-10,20,7.12,77.0,998.0,1.79,0.65,Rain,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T20:55:55,2025-12-10,20,7.09,77.0,998.0,1.79,0.0,Clouds,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T21:07:15,2025-12-10,21,7.09,77.0,998.0,1.79,0.64,Rain,0.0,0,,
469499,Renewable Grid - Glen Cove Fast Charging,2025-12-10T21:17:57,2025-12-10,21,7.06,76.0,998.0,5.46,0.0,Clouds,0.0,0,,
469611,Dennys,2025-12-10T07:18:16,2025-12-10,7,10.06,95.0,1013.0,8.75,0.21,Rain,0.0,0,,
469611,Dennys,2025-12-10T07:28:24,2025-12-10,7,10.35,95.0,1013.0,8.75,2.24,Rain,0.0,0,,
469611,Dennys,2025-12-10T07:37:33,2025-12-10,7,10.69,95.0,1013.0,8.75,0.49,Rain,0.0,0,,
469611,Dennys,2025-12-10T07:47:54,2025-12-10,7,11.02,95.0,1013.0,8.75,0.29,Rain,0.0,0,,
469611,Dennys,2025-12-10T07:58:04,2025-12-10,7,11.28,95.0,1013.0,7.72,0.14,Rain,0.0,0,,
469611,Dennys,2025-12-10T08:08:41,2025-12-10,8,11.52,95.0,1013.0,8.75,0.0,Clouds,0.0,5,254.25,120.0
469611,Dennys,2025-12-10T09:42:32,2025-12-10,9,12.17,95.0,1013.0,9.26,2.24,Rain,0.0,0,,
469611,Dennys,2025-12-10T09:52:52,2025-12-10,9,12.18,95.0,1013.0,8.23,2.26,Rain,0.0,0,,
469611,Dennys,2025-12-10T10:03:32,2025-12-10,10,12.26,95.0,1013.0,8.75,0.58,Rain,0.0,0,,
469611,Dennys,2025-12-10T10:15:14,2025-12-10,10,12.26,95.0,1013.0,8.75,0.56,Rain,0.0,0,,
469611,Dennys,2025-12-10T10:26:05,2025-12-10,10,12.36,95.0,1013.0,8.75,2.05,Rain,0.0,0,,
469611,Dennys,2025-12-10T10:36:40,2025-12-10,10,12.39,95.0,1012.0,8.75,0.91,Rain,0.0,0,,
469611,Dennys,2025-12-10T10:47:22,2025-12-10,10,12.42,95.0,1012.0,8.75,0.48,Rain,0.0,0,,
469611,Dennys,2025-12-10T10:57:50,2025-12-10,10,12.47,96.0,1012.0,8.75,0.56,Rain,0.0,0,,
469611,Dennys,2025-12-10T11:06:56,2025-12-10,11,12.55,96.0,1012.0,7.72,0.82,Rain,0.0,0,,
469611,Dennys,2025-12-10T11:17:45,2025-12-10,11,12.57,96.0,1012.0,7.72,0.18,Rain,0.0,0,,
469611,Dennys,2025-12-10T15:05:44,2025-12-10,15,12.83,96.0,1012.0,8.23,1.78,Rain,0.0,0,,
469611,Dennys,2025-12-10T20:26:49,2025-12-10,20,13.13,95.0,1011.0,6.69,0.52,Mist,0.0,7,168.56,90.0
469611,Dennys,2025-12-10T20:37:58,2025-12-10,20,13.16,95.0,1011.0,6.69,0.21,Rain,0.0,5,120.4,90.0
469611,Dennys,2025-12-10T20:45:24,2025-12-10,20,13.17,95.0,1011.0,6.69,0.42,Rain,0.0,7,168.56,90.0
469611,Dennys,2025-12-10T20:55:54,2025-12-10,20,13.19,95.0,1011.0,6.69,0.0,Mist,0.0,7,168.56,90.0
469611,Dennys,2025-12-10T21:07:14,2025-12-10,21,13.23,95.0,1011.0,8.23,0.0,Mist,0.0,0,,
469611,Dennys,2025-12-10T21:17:56,2025-12-10,21,13.27,95.0,1011.0,8.23,0.17,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T07:18:15,2025-12-10,7,10.97,96.0,1013.0,8.75,0.87,Rain,0.0,24,1314.08,100.0
469612,"Dennys - Auburn, WA",2025-12-10T07:28:23,2025-12-10,7,11.31,96.0,1013.0,8.75,0.65,Rain,0.0,18,985.56,100.0
469612,"Dennys - Auburn, WA",2025-12-10T07:37:32,2025-12-10,7,11.72,96.0,1013.0,8.75,0.6,Rain,0.0,21,1149.82,100.0
469612,"Dennys - Auburn, WA",2025-12-10T07:47:53,2025-12-10,7,11.99,96.0,1013.0,8.75,0.6,Rain,0.0,21,1149.82,100.0
469612,"Dennys - Auburn, WA",2025-12-10T07:58:03,2025-12-10,7,12.21,96.0,1013.0,7.72,0.0,Clouds,0.0,21,1149.82,100.0
469612,"Dennys - Auburn, WA",2025-12-10T08:08:40,2025-12-10,8,12.37,96.0,1013.0,8.75,1.11,Rain,0.0,5,147.55,90.0
469612,"Dennys - Auburn, WA",2025-12-10T09:42:30,2025-12-10,9,12.92,95.0,1013.0,9.26,1.09,Rain,0.0,7,265.23,120.0
469612,"Dennys - Auburn, WA",2025-12-10T09:52:51,2025-12-10,9,12.92,95.0,1013.0,8.23,0.41,Rain,0.0,7,265.23,120.0
469612,"Dennys - Auburn, WA",2025-12-10T10:03:31,2025-12-10,10,12.98,95.0,1013.0,8.75,1.59,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T10:15:13,2025-12-10,10,13.0,95.0,1013.0,8.75,0.56,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T10:26:04,2025-12-10,10,13.06,95.0,1013.0,8.75,0.73,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T10:36:39,2025-12-10,10,13.13,95.0,1013.0,8.75,1.42,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T10:47:21,2025-12-10,10,13.17,95.0,1013.0,8.75,0.58,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T10:57:49,2025-12-10,10,13.25,96.0,1013.0,8.75,0.28,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T11:06:55,2025-12-10,11,13.27,96.0,1013.0,7.72,0.6,Rain,0.0,14,752.92,105.0
469612,"Dennys - Auburn, WA",2025-12-10T11:17:44,2025-12-10,11,13.31,96.0,1013.0,7.72,1.09,Rain,0.0,10,537.8,105.0
469612,"Dennys - Auburn, WA",2025-12-10T15:05:42,2025-12-10,15,13.51,96.0,1012.0,8.23,3.65,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T20:26:48,2025-12-10,20,13.79,94.0,1011.0,6.69,0.27,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T20:37:57,2025-12-10,20,13.79,93.0,1012.0,6.69,0.32,Rain,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T20:45:23,2025-12-10,20,13.82,93.0,1012.0,6.69,0.0,Mist,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T20:55:53,2025-12-10,20,13.9,93.0,1012.0,6.69,0.0,Mist,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T21:07:13,2025-12-10,21,13.99,94.0,1012.0,8.23,0.0,Mist,0.0,0,,
469612,"Dennys - Auburn, WA",2025-12-10T21:17:55,2025-12-10,21,14.04,93.0,1012.0,8.23,0.0,Mist,0.0,0,,
469741,"Pilot Travel Center #63 Piedmont, SC",2025-12-10T07:18:14,2025-12-10,7,0.14,93.0,1019.0,2.57,0.0,Clear,0.0,0,,
469741,"Pilot Travel Center #63 Piedmont, SC",2025-12-10T07:28:22,2025-12-10,7,0.14,93.0,1019.0,2.57,0.0,Clear,0.0,0,,
469741,"Pilot Travel Center #63 Piedmont, SC",2025-12-10T07:37:31,2025-12-10,7,0.45,93.0,1018.0,3.6,0.0,Clear,0.0,0,,
469741,"Pilot Travel Center #63 Piedmont, SC",2025-12-10T07:47:52,2025-12-10,7,0.43,95.0,1018.0,3.09,0.0,Clear,0.0,0,,
469741,"Pilot Travel Center #63 Piedmont, SC",2025-12-10T07:58:02,2025-12-10,7,0.43,95.0,1018.0,3.09,0.0,Clear,0.0,0,,
469741,"Pilot Travel Center #63 Piedmont, SC",2025-12-10T08:08:39,2025-12-10,8,0.5,95.0,1018.0,4.12,0.0,Clear,0.0,5,167.0,120.0
